visit_date,condition,clicked_like
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,control,0
2018-04-06,control,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,1
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-06,test,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,0
2018-04-07,control,1
2018-04-07,control,1
